chr,start,end,covilm
Chr14,10475000,10500000,27.1279
Chr14,10500000,10525000,26.6941
Chr14,10525000,10550000,26.4877
Chr14,10550000,10575000,26.2232
Chr14,10575000,10600000,26.678
Chr14,10600000,10625000,26.8118
Chr14,10625000,10650000,26.1942
Chr14,10650000,10675000,25.2234
Chr14,10675000,10700000,25.4137
Chr14,10700000,10725000,26.4054
Chr14,10725000,10750000,27.6278
Chr14,10750000,10775000,25.8829
Chr14,10775000,10800000,26.8505
Chr14,10800000,10825000,26.0652
Chr14,10825000,10850000,24.8025
Chr14,10850000,10875000,26.2893
Chr14,10875000,10900000,26.1603
Chr14,10900000,10925000,25.8862
Chr14,10925000,10950000,24.2042
Chr14,10950000,10975000,26.2393
Chr14,10975000,11000000,26.0281
Chr14,11000000,11025000,26.4022
Chr14,11025000,11050000,26.5812
Chr14,11050000,11075000,26.9489
Chr14,11075000,11100000,27.6762
Chr14,11100000,11125000,28.6422
Chr14,11125000,11150000,27.7197
Chr14,11150000,11175000,28.1503
Chr14,11175000,11200000,28.8712
Chr14,11200000,11225000,27.4601
Chr14,11225000,11250000,25.4346
Chr14,11250000,11275000,25.7281
Chr14,11275000,11300000,27.4279
Chr14,11300000,11325000,27.502
Chr14,11325000,11350000,27.0795
Chr14,11350000,11375000,26.9989
Chr14,11375000,11400000,27.5407
Chr14,11400000,11425000,28.268
Chr14,11425000,11450000,28.5873
Chr14,11450000,11475000,25.7797
Chr14,11475000,11500000,24.3654
Chr14,11500000,11525000,26.5151
Chr14,11525000,11550000,26.4119
Chr14,11550000,11575000,26.7167
Chr14,11575000,11600000,26.3022
Chr14,11600000,11625000,25.8281
Chr14,11625000,11650000,26.8779
Chr14,11650000,11675000,28.8051
Chr14,11675000,11700000,30.2693
Chr14,11700000,11725000,25.1282
Chr14,11725000,11750000,27.3311
Chr14,11750000,11775000,26.5861
Chr14,11775000,11800000,25.8313
Chr14,11800000,11825000,24.8492
Chr14,11825000,11850000,27.2843
Chr14,11850000,11875000,28.8002
Chr14,11875000,11900000,28.0213
Chr14,11900000,11925000,26.9408
Chr14,11925000,11950000,27.6246
Chr14,11950000,11975000,28.6244
Chr14,11975000,12000000,26.3619
Chr14,12000000,12025000,26.5215
Chr14,12025000,12050000,26.6506
Chr14,12050000,12075000,26.12
Chr14,12075000,12100000,26.7376
Chr14,12100000,12125000,25.862
Chr14,12125000,12150000,27.3795
Chr14,12150000,12175000,28.4728
Chr14,12175000,12200000,27.165
Chr14,12200000,12225000,27.2779
Chr14,12225000,12250000,28.181
Chr14,12250000,12275000,25.0202
Chr14,12275000,12300000,24.8879
Chr14,12300000,12325000,26.2958
Chr14,12325000,12350000,23.2301
Chr14,12350000,12375000,27.8004
Chr14,12375000,12400000,17.8616
Chr14,12400000,12425000,14.2074
Chr14,12425000,12450000,18.8018
Chr14,12450000,12475000,17.8471
Chr14,12475000,12500000,16.5764
Chr14,12500000,12525000,11.7449
Chr14,12525000,12550000,16.1184
Chr14,12550000,12575000,13.8655
Chr14,12575000,12600000,14.6541
Chr14,12600000,12625000,18.8615
Chr14,12625000,12650000,16.0636
Chr14,12650000,12675000,13.6349
Chr14,12675000,12700000,14.6025
Chr14,12700000,12725000,7.90196
Chr14,12725000,12750000,11.0627
Chr14,12750000,12775000,12.0642
Chr14,12775000,12800000,7.66974
Chr14,12800000,12825000,10.5419
Chr14,12825000,12850000,8.38253
Chr14,12850000,12875000,11.2288
Chr14,12875000,12900000,25.383
Chr14,12900000,12925000,30.2903
Chr14,12925000,12950000,28.7147
Chr14,12950000,12975000,26.2732
Chr14,12975000,13000000,25.5088
Chr14,13000000,13025000,20.5999
Chr14,13025000,13050000,15.8491
Chr14,13050000,13075000,14.9686
Chr14,13075000,13100000,17.6504
Chr14,13100000,13125000,16.9376
Chr14,13125000,13150000,14.7863
Chr14,13150000,13175000,21.9691
Chr14,13175000,13200000,29.3243
Chr14,13200000,13225000,27.6472
Chr14,13225000,13250000,28.2358
Chr14,13250000,13275000,28.1132
Chr14,13275000,13300000,25.2572
Chr14,13300000,13325000,24.8315
Chr14,13325000,13350000,25.4056
Chr14,13350000,13375000,27.9197
Chr14,13375000,13400000,26.1587
Chr14,13400000,13425000,27.3988
Chr14,13425000,13450000,27.86
Chr14,13450000,13475000,27.7552
Chr14,13475000,13500000,27.8617
Chr14,13500000,13525000,26.0297
Chr14,13525000,13550000,27.2182
Chr14,13550000,13575000,25.841
Chr14,13575000,13600000,24.7009
Chr14,13600000,13625000,26.3409
Chr14,13625000,13650000,25.612
Chr14,13650000,13675000,29.5098
Chr14,13675000,13700000,27.7794
Chr14,13700000,13725000,27.9487
Chr14,13725000,13750000,28.7341
Chr14,13750000,13775000,28.9841
Chr14,13775000,13800000,27.3198
Chr14,13800000,13825000,28.8051
Chr14,13825000,13850000,25.8088
Chr14,13850000,13875000,26.7731
Chr14,13875000,13900000,28.089
Chr14,13900000,13925000,27.1311
Chr14,13925000,13950000,26.857
Chr14,13950000,13975000,27.136
Chr14,13975000,14000000,23.8946
Chr14,14000000,14025000,26.5151
Chr14,14025000,14050000,24.1058
Chr14,14050000,14075000,26.9908
Chr14,14075000,14100000,26.8215
Chr14,14100000,14125000,26.6683
Chr14,14125000,14150000,27.9391
Chr14,14150000,14175000,27.8036
Chr14,14175000,14200000,25.5975
Chr14,14200000,14225000,26.9908
Chr14,14225000,14250000,26.3538
Chr14,14250000,14275000,25.1863
Chr14,14275000,14300000,26.9054
Chr14,14300000,14325000,25.2637
Chr14,14325000,14350000,26.0442
Chr14,14350000,14375000,27.9052
Chr14,14375000,14400000,26.8505
Chr14,14400000,14425000,26.2813
Chr14,14425000,14450000,26.5312
Chr14,14450000,14475000,26.786
Chr14,14475000,14500000,25.1653
Chr14,14500000,14525000,26.6683
Chr14,14525000,14550000,25.0508
Chr14,14550000,14575000,25.6023
Chr14,14575000,14600000,27.4214
Chr14,14600000,14625000,28.7615
Chr14,14625000,14650000,26.4264
Chr14,14650000,14675000,28.5728
Chr14,14675000,14700000,27.6552
Chr14,14700000,14725000,28.5309
Chr14,14725000,14750000,29.0582
Chr14,14750000,14775000,28.7164
Chr14,14775000,14800000,26.2329
Chr14,14800000,14825000,27.4214
Chr14,14825000,14850000,29.4324
Chr14,14850000,14875000,28.2181
Chr14,14875000,14900000,26.07
Chr14,14900000,14925000,20.7257
Chr14,14925000,14950000,27.8536
Chr14,14950000,14975000,27.0473
Chr14,14975000,15000000,29.8049
Chr14,15000000,15025000,28.5083
Chr14,15025000,15050000,27.6456
Chr14,15050000,15075000,28.01
Chr14,15075000,15100000,26.449
Chr14,15100000,15125000,26.8376
Chr14,15125000,15150000,27.9794
Chr14,15150000,15175000,28.6873
Chr14,15175000,15200000,25.2476
Chr14,15200000,15225000,25.1863
Chr14,15225000,15250000,27.3633
Chr14,15250000,15275000,23.3059
Chr14,15275000,15300000,26.3893
Chr14,15300000,15325000,26.0684
Chr14,15325000,15350000,25.991
Chr14,15350000,15375000,28.1213
Chr14,15375000,15400000,27.9133
Chr14,15400000,15425000,28.0181
Chr14,15425000,15450000,27.5359
Chr14,15450000,15475000,29.2937
Chr14,15475000,15500000,23.2721
Chr14,15500000,15525000,28.239
Chr14,15525000,15550000,29.9178
Chr14,15550000,15575000,26.299
Chr14,15575000,15600000,28.7809
Chr14,15600000,15625000,28.0229
Chr14,15625000,15650000,28.4938
Chr14,15650000,15675000,28.6873
Chr14,15675000,15700000,28.1858
Chr14,15700000,15725000,27.4569
Chr14,15725000,15750000,30.6918
Chr14,15750000,15775000,28.3664
Chr14,15775000,15800000,27.0795
Chr14,15800000,15825000,27.981
Chr14,15825000,15850000,25.6459
Chr14,15850000,15875000,27.4907
Chr14,15875000,15900000,27.5762
Chr14,15900000,15925000,28.9437
Chr14,15925000,15950000,28.3164
Chr14,15950000,15975000,24.9863
Chr14,15975000,16000000,27.7165
Chr14,16000000,16025000,25.1702
Chr14,16025000,16050000,28.7309
Chr14,16050000,16075000,26.9957
Chr14,16075000,16100000,28.9212
Chr14,16100000,16125000,27.3843
Chr14,16125000,16150000,28.7793
Chr14,16150000,16175000,28.3922
Chr14,16175000,16200000,26.2877
Chr14,16200000,16225000,28.4196
Chr14,16225000,16250000,27.4488
Chr14,16250000,16275000,29.0357
Chr14,16275000,16300000,26.1442
Chr14,16300000,16325000,28.8454
Chr14,16325000,16350000,27.8375
Chr14,16350000,16375000,25.4298
Chr14,16375000,16400000,28.3277
Chr14,16400000,16425000,25.8862
Chr14,16425000,16450000,25.7072
Chr14,16450000,16475000,34.4977
Chr14,16475000,16500000,25.0073
Chr14,16500000,16525000,25.5169
Chr14,16525000,16550000,27.3101
Chr14,16550000,16575000,25.6314
Chr14,16575000,16600000,27.273
Chr14,16600000,16625000,27.5246
Chr14,16625000,16650000,26.8941
Chr14,16650000,16675000,28.4664
Chr14,16675000,16700000,26.5054
Chr14,16700000,16725000,28.5261
Chr14,16725000,16750000,25.6314
Chr14,16750000,16775000,26.4861
Chr14,16775000,16800000,25.9152
Chr14,16800000,16825000,25.7975
Chr14,16825000,16850000,29.9565
Chr14,16850000,16875000,26.1942
Chr14,16875000,16900000,27.2892
Chr14,16900000,16925000,27.8875
Chr14,16925000,16950000,26.4151
Chr14,16950000,16975000,26.9263
Chr14,16975000,17000000,26.2426
Chr14,17000000,17025000,26.6731
Chr14,17025000,17050000,24.3671
Chr14,17050000,17075000,24.5864
Chr14,17075000,17100000,22.727
Chr14,17100000,17125000,25.175
Chr14,17125000,17150000,28.8454
Chr14,17150000,17175000,26.9037
Chr14,17175000,17200000,26.5667
Chr14,17200000,17225000,30.816
Chr14,17225000,17250000,31.1708
Chr14,17250000,17275000,28.6728
Chr14,17275000,17300000,28.9631
Chr14,17300000,17325000,25.7475
Chr14,17325000,17350000,25.8862
Chr14,17350000,17375000,26.6135
Chr14,17375000,17400000,27.4907
Chr14,17400000,17425000,28.497
Chr14,17425000,17450000,29.1985
Chr14,17450000,17475000,29.0582
Chr14,17475000,17500000,30.4854
Chr14,17500000,17525000,28.0584
Chr14,17525000,17550000,27.8084
Chr14,17550000,17575000,27.3085
Chr14,17575000,17600000,28.0278
Chr14,17600000,17625000,27.4391
Chr14,17625000,17650000,27.7472
Chr14,17650000,17675000,25.3234
Chr14,17675000,17700000,26.8296
Chr14,17700000,17725000,23.2205
Chr14,17725000,17750000,25.9926
Chr14,17750000,17775000,27.931
Chr14,17775000,17800000,28.1793
Chr14,17800000,17825000,28.6454
Chr14,17825000,17850000,27.0827
Chr14,17850000,17875000,26.5764
Chr14,17875000,17900000,27.5311
Chr14,17900000,17925000,27.165
Chr14,17925000,17950000,27.2376
Chr14,17950000,17975000,26.0071
Chr14,17975000,18000000,24.6525
Chr14,18000000,18025000,26.8263
Chr14,18025000,18050000,25.8104
Chr14,18050000,18075000,26.9312
Chr14,18075000,18100000,25.3621
Chr14,18100000,18125000,25.6104
Chr14,18125000,18150000,25.6362
Chr14,18150000,18175000,29.2582
Chr14,18175000,18200000,28.6438
Chr14,18200000,18225000,29.2614
Chr14,18225000,18250000,28.1648
Chr14,18250000,18275000,29.3566
Chr14,18275000,18300000,28.0407
Chr14,18300000,18325000,26.5877
Chr14,18325000,18350000,28.06
Chr14,18350000,18375000,29.3227
Chr14,18375000,18400000,24.9234
Chr14,18400000,18425000,27.4972
Chr14,18425000,18450000,25.7846
Chr14,18450000,18475000,29.7339
Chr14,18475000,18500000,25.8346
Chr14,18500000,18525000,28.4664
Chr14,18525000,18550000,27.2763
Chr14,18550000,18575000,29.4953
Chr14,18575000,18600000,29.0582
Chr14,18600000,18625000,27.1456
Chr14,18625000,18650000,28.0519
Chr14,18650000,18675000,27.3924
Chr14,18675000,18700000,28.1229
Chr14,18700000,18725000,25.7088
Chr14,18725000,18750000,24.8992
Chr14,18750000,18775000,25.4443
Chr14,18775000,18800000,25.4862
Chr14,18800000,18825000,26.7425
Chr14,18825000,18850000,27.5488
Chr14,18850000,18875000,25.3314
Chr14,18875000,18900000,26.7876
Chr14,18900000,18925000,26.1216
Chr14,18925000,18950000,25.8362
Chr14,18950000,18975000,27.1892
Chr14,18975000,19000000,24.8412
Chr14,19000000,19025000,28.0278
Chr14,19025000,19050000,28.1681
Chr14,19050000,19075000,28.8405
Chr14,19075000,19100000,26.0329
Chr14,19100000,19125000,25.9652
Chr14,19125000,19150000,27.9584
Chr14,19150000,19175000,27.673
Chr14,19175000,19200000,27.1456
Chr14,19200000,19225000,27.4182
Chr14,19225000,19250000,26.3764
Chr14,19250000,19275000,26.3861
Chr14,19275000,19300000,27.7133
Chr14,19300000,19325000,26.5812
Chr14,19325000,19350000,26.2555
Chr14,19350000,19375000,26.0055
Chr14,19375000,19400000,24.151
Chr14,19400000,19425000,23.5253
Chr14,19425000,19450000,26.9747
Chr14,19450000,19475000,25.6136
Chr14,19475000,19500000,27.373
Chr14,19500000,19525000,24.2961
Chr14,19525000,19550000,25.1089
Chr14,19550000,19575000,28.0294
Chr14,19575000,19600000,27.7504
Chr14,19600000,19625000,29.8339
Chr14,19625000,19650000,25.3991
Chr14,19650000,19675000,23.8591
Chr14,19675000,19700000,21.4949
Chr14,19700000,19725000,25.8346
Chr14,19725000,19750000,18.0197
Chr14,19750000,19775000,13.6139
Chr14,19775000,19800000,11.653
Chr14,19800000,19825000,16.2764
Chr14,19825000,19850000,36.3409
Chr14,19850000,19875000,15.1379
Chr14,19875000,19900000,16.5844
Chr14,19900000,19925000,19.5211
Chr14,19925000,19950000,24.4348
Chr14,19950000,19975000,26.9247
Chr14,19975000,20000000,31.1918
Chr14,20000000,20025000,27.273
Chr14,20025000,20050000,24.0058
Chr14,20050000,20075000,27.7439
Chr14,20075000,20100000,28.6309
Chr14,20100000,20125000,25.5572
Chr14,20125000,20150000,26.4554
Chr14,20150000,20175000,24.0268
Chr14,20175000,20200000,24.9008
Chr14,20200000,20225000,25.4153
Chr14,20225000,20250000,19.2792
Chr14,20250000,20275000,20.5999
Chr14,20275000,20300000,24.5493
Chr14,20300000,20325000,21.1047
Chr14,20325000,20350000,22.4077
Chr14,20350000,20375000,23.4043
Chr14,20375000,20400000,25.0927
Chr14,20400000,20425000,25.104
Chr14,20425000,20450000,25.3266
Chr14,20450000,20475000,25.1314
Chr14,20475000,20500000,25.7378
Chr14,20500000,20525000,26.099
Chr14,20525000,20550000,26.5715
Chr14,20550000,20575000,25.6975
Chr14,20575000,20600000,24.6348
Chr14,20600000,20625000,24.6606
Chr14,20625000,20650000,26.4377
Chr14,20650000,20675000,21.9013
Chr14,20675000,20700000,25.9249
Chr14,20700000,20725000,24.6396
Chr14,20725000,20750000,23.7026
Chr14,20750000,20775000,27.9197
Chr14,20775000,20800000,29.0502
Chr14,20800000,20825000,24.7476
Chr14,20825000,20850000,22.34
Chr14,20850000,20875000,27.0247
Chr14,20875000,20900000,26.7651
Chr14,20900000,20925000,27.2843
Chr14,20925000,20950000,25.5233
Chr14,20950000,20975000,28.8631
Chr14,20975000,21000000,26.428
Chr14,21000000,21025000,16.8731
Chr14,21025000,21050000,17.8133
Chr14,21050000,21075000,15.375
Chr14,21075000,21100000,25.7056
Chr14,21100000,21125000,23.6252
Chr14,21125000,21150000,21.3482
Chr14,21150000,21175000,27.4295
Chr14,21175000,21200000,24.6589
Chr14,21200000,21225000,28.5277
Chr14,21225000,21250000,28.2503
Chr14,21250000,21275000,30.5983
Chr14,21275000,21300000,26.8199
Chr14,21300000,21325000,26.8376
Chr14,21325000,21350000,25.9958
Chr14,21350000,21375000,27.3553
Chr14,21375000,21400000,26.7538
Chr14,21400000,21425000,29.1679
Chr14,21425000,21450000,26.0877
Chr14,21450000,21475000,28.4164
Chr14,21475000,21500000,26.4925
Chr14,21500000,21525000,25.6507
Chr14,21525000,21550000,26.4393
Chr14,21550000,21575000,25.0766
Chr14,21575000,21600000,23.114
Chr14,21600000,21625000,28.5519
Chr14,21625000,21650000,26.7247
Chr14,21650000,21675000,27.1424
Chr14,21675000,21700000,28.1842
Chr14,21700000,21725000,27.0037
Chr14,21725000,21750000,27.544
Chr14,21750000,21775000,27.4778
Chr14,21775000,21800000,25.6265
Chr14,21800000,21825000,27.2908
Chr14,21825000,21850000,25.5024
Chr14,21850000,21875000,25.6249
Chr14,21875000,21900000,24.7992
Chr14,21900000,21925000,24.6154
Chr14,21925000,21950000,25.5959
Chr14,21950000,21975000,26.0926
Chr14,21975000,22000000,29.1179
Chr14,22000000,22025000,27.0102
Chr14,22025000,22050000,23.8365
Chr14,22050000,22075000,24.7912
Chr14,22075000,22100000,27.7262
Chr14,22100000,22125000,28.7454
Chr14,22125000,22150000,25.8233
Chr14,22150000,22175000,26.7941
Chr14,22175000,22200000,26.6602
Chr14,22200000,22225000,26.0652
Chr14,22225000,22250000,27.215
Chr14,22250000,22275000,27.852
Chr14,22275000,22300000,27.6456
Chr14,22300000,22325000,27.4988
Chr14,22325000,22350000,26.2345
Chr14,22350000,22375000,27.5036
Chr14,22375000,22400000,27.036
Chr14,22400000,22425000,27.4456
Chr14,22425000,22450000,28.6631
Chr14,22450000,22475000,27.3811
Chr14,22475000,22500000,26.6651
Chr14,22500000,22525000,27.681
Chr14,22525000,22550000,27.6149
Chr14,22550000,22575000,26.9957
Chr14,22575000,22600000,23.3285
Chr14,22600000,22625000,22.6335
Chr14,22625000,22650000,28.6309
Chr14,22650000,22675000,26.7763
Chr14,22675000,22700000,26.7006
Chr14,22700000,22725000,28.3567
Chr14,22725000,22750000,26.1135
Chr14,22750000,22775000,25.7701
Chr14,22775000,22800000,27.1698
Chr14,22800000,22825000,26.8263
Chr14,22825000,22850000,26.4151
Chr14,22850000,22875000,25.5088
Chr14,22875000,22900000,25.8055
Chr14,22900000,22925000,27.4021
Chr14,22925000,22950000,28.0036
Chr14,22950000,22975000,25.8297
Chr14,22975000,23000000,25.3492
Chr14,23000000,23025000,27.9778
Chr14,23025000,23050000,26.2587
Chr14,23050000,23075000,27.2134
Chr14,23075000,23100000,25.8491
Chr14,23100000,23125000,28.0987
Chr14,23125000,23150000,27.2037
Chr14,23150000,23175000,27.8391
Chr14,23175000,23200000,29.2856
Chr14,23200000,23225000,25.7797
Chr14,23225000,23250000,24.2864
Chr14,23250000,23275000,28.6825
Chr14,23275000,23300000,25.8168
Chr14,23300000,23325000,29.4614
Chr14,23325000,23350000,25.4846
Chr14,23350000,23375000,23.6801
Chr14,23375000,23400000,26.3425
Chr14,23400000,23425000,27.9649
Chr14,23425000,23450000,29.4146
Chr14,23450000,23475000,28.2132
Chr14,23475000,23500000,29.4808
Chr14,23500000,23525000,28.0374
Chr14,23525000,23550000,24.4783
Chr14,23550000,23575000,28.3825
Chr14,23575000,23600000,27.3214
Chr14,23600000,23625000,27.5553
Chr14,23625000,23650000,25.1863
Chr14,23650000,23675000,27.4198
Chr14,23675000,23700000,29.4453
Chr14,23700000,23725000,24.101
Chr14,23725000,23750000,28.2487
Chr14,23750000,23775000,25.6491
Chr14,23775000,23800000,25.8394
Chr14,23800000,23825000,23.2914
Chr14,23825000,23850000,22.4303
Chr14,23850000,23875000,22.198
Chr14,23875000,23900000,24.9605
Chr14,23900000,23925000,26.2345
Chr14,23925000,23950000,24.8831
Chr14,23950000,23975000,24.3396
Chr14,23975000,24000000,27.2634
Chr14,24000000,24025000,25.6572
Chr14,24025000,24050000,27.0134
Chr14,24050000,24075000,25.8168
Chr14,24075000,24100000,24.5799
Chr14,24100000,24125000,26.9505
Chr14,24125000,24150000,25.1734
Chr14,24150000,24175000,26.0603
Chr14,24175000,24200000,26.4216
Chr14,24200000,24225000,25.9345
Chr14,24225000,24250000,24.7767
Chr14,24250000,24275000,27.7004
Chr14,24275000,24300000,26.9602
Chr14,24300000,24325000,25.5782
Chr14,24325000,24350000,27.4214
Chr14,24350000,24375000,29.2324
Chr14,24375000,24400000,28.7841
Chr14,24400000,24425000,26.8925
Chr14,24425000,24450000,26.0619
Chr14,24450000,24475000,25.7265
Chr14,24475000,24500000,25.204
Chr14,24500000,24525000,24.6767
Chr14,24525000,24550000,26.5248
Chr14,24550000,24575000,26.8151
Chr14,24575000,24600000,25.1879
Chr14,24600000,24625000,26.8296
Chr14,24625000,24650000,24.2864
Chr14,24650000,24675000,24.5719
Chr14,24675000,24700000,25.3201
Chr14,24700000,24725000,42.527
Chr14,24725000,24750000,27.2118
Chr14,24750000,24775000,27.2924
Chr14,24775000,24800000,25.5233
Chr14,24800000,24825000,26.0297
Chr14,24825000,24850000,26.3232
Chr14,24850000,24875000,25.8362
Chr14,24875000,24900000,25.7201
Chr14,24900000,24925000,28.4696
Chr14,24925000,24950000,28.2568
Chr14,24950000,24975000,28.8083
Chr14,24975000,25000000,27.9423
Chr14,25000000,25025000,29.5259
Chr14,25025000,25050000,26.9731
Chr14,25050000,25075000,26.3103
Chr14,25075000,25100000,28.0455
Chr14,25100000,25125000,27.3521
Chr14,25125000,25150000,28.0165
Chr14,25150000,25175000,28.3438
Chr14,25175000,25200000,28.5519
Chr14,25200000,25225000,28.0068
Chr14,25225000,25250000,29.5453
Chr14,25250000,25275000,28.6357
Chr14,25275000,25300000,28.1084
Chr14,25300000,25325000,26.0813
Chr14,25325000,25350000,29.1292
Chr14,25350000,25375000,27.4004
Chr14,25375000,25400000,27.831
Chr14,25400000,25425000,24.5299
Chr14,25425000,25450000,26.5393
Chr14,25450000,25475000,24.9025
Chr14,25475000,25500000,26.8199
Chr14,25500000,25525000,25.9007
Chr14,25525000,25550000,25.5153
Chr14,25550000,25575000,22.5948
Chr14,25575000,25600000,23.8188
Chr14,25600000,25625000,22.877
Chr14,25625000,25650000,26.1845
Chr14,25650000,25675000,24.0123
Chr14,25675000,25700000,26.7586
Chr14,25700000,25725000,26.3651
Chr14,25725000,25750000,25.6185
Chr14,25750000,25775000,25.9684
Chr14,25775000,25800000,26.1119
Chr14,25800000,25825000,27.1585
Chr14,25825000,25850000,26.6183
Chr14,25850000,25875000,23.6623
Chr14,25875000,25900000,24.9992
Chr14,25900000,25925000,25.7878
Chr14,25925000,25950000,25.7314
Chr14,25950000,25975000,26.5344
Chr14,25975000,26000000,27.3569
Chr14,26000000,26025000,27.0521
Chr14,26025000,26050000,27.5682
Chr14,26050000,26075000,25.1669
Chr14,26075000,26100000,27.4988
Chr14,26100000,26125000,27.0973
Chr14,26125000,26150000,26.1071
Chr14,26150000,26175000,27.9584
Chr14,26175000,26200000,26.8199
Chr14,26200000,26225000,27.9729
Chr14,26225000,26250000,29.0469
Chr14,26250000,26275000,28.0697
Chr14,26275000,26300000,27.7762
Chr14,26300000,26325000,27.3472
Chr14,26325000,26350000,28.1277
Chr14,26350000,26375000,26.5538
Chr14,26375000,26400000,28.0003
Chr14,26400000,26425000,27.3585
Chr14,26425000,26450000,25.4427
Chr14,26450000,26475000,26.4087
Chr14,26475000,26500000,24.8992
Chr14,26500000,26525000,26.2571
Chr14,26525000,26550000,24.7783
Chr14,26550000,26575000,24.2977
Chr14,26575000,26600000,26.3135
Chr14,26600000,26625000,30.2113
Chr14,26625000,26650000,25.1476
Chr14,26650000,26675000,24.4041
Chr14,26675000,26700000,27.7907
Chr14,26700000,26725000,26.1829
Chr14,26725000,26750000,27.4601
Chr14,26750000,26775000,29.0744
Chr14,26775000,26800000,26.5683
Chr14,26800000,26825000,28.0052
Chr14,26825000,26850000,26.0378
Chr14,26850000,26875000,26.1135
Chr14,26875000,26900000,28.3987
Chr14,26900000,26925000,27.1972
Chr14,26925000,26950000,25.6427
Chr14,26950000,26975000,26.091
Chr14,26975000,27000000,27.0231
Chr14,27000000,27025000,28.1874
Chr14,27025000,27050000,28.7728
Chr14,27050000,27075000,27.0602
Chr14,27075000,27100000,26.2684
Chr14,27100000,27125000,26.0249
Chr14,27125000,27150000,25.9039
Chr14,27150000,27175000,27.0586
Chr14,27175000,27200000,27.1166
Chr14,27200000,27225000,26.9134
Chr14,27225000,27250000,27.2892
Chr14,27250000,27275000,25.6797
Chr14,27275000,27300000,28.2713
Chr14,27300000,27325000,29.0502
Chr14,27325000,27350000,27.4198
Chr14,27350000,27375000,29.1808
Chr14,27375000,27400000,24.9476
Chr14,27400000,27425000,25.2879
Chr14,27425000,27450000,26.936
Chr14,27450000,27475000,28.3293
Chr14,27475000,27500000,27.2198
Chr14,27500000,27525000,27.0231
Chr14,27525000,27550000,29.0292
Chr14,27550000,27575000,28.1987
Chr14,27575000,27600000,28.1374
Chr14,27600000,27625000,28.8679
Chr14,27625000,27650000,26.9183
Chr14,27650000,27675000,26.9973
Chr14,27675000,27700000,27.723
Chr14,27700000,27725000,26.2458
Chr14,27725000,27750000,26.1458
Chr14,27750000,27775000,28.2922
Chr14,27775000,27800000,27.9584
Chr14,27800000,27825000,27.5827
Chr14,27825000,27850000,26.9908
Chr14,27850000,27875000,28.5503
Chr14,27875000,27900000,28.2019
Chr14,27900000,27925000,25.2976
Chr14,27925000,27950000,24.3848
Chr14,27950000,27975000,25.6975
Chr14,27975000,28000000,25.3814
Chr14,28000000,28025000,26.8215
Chr14,28025000,28050000,26.8344
Chr14,28050000,28075000,24.7299
Chr14,28075000,28100000,25.4782
Chr14,28100000,28125000,25.0202
Chr14,28125000,28150000,25.4846
Chr14,28150000,28175000,27.6036
Chr14,28175000,28200000,26.1313
Chr14,28200000,28225000,25.4282
Chr14,28225000,28250000,26.0055
Chr14,28250000,28275000,23.9494
Chr14,28275000,28300000,26.7554
Chr14,28300000,28325000,25.1089
Chr14,28325000,28350000,25.1895
Chr14,28350000,28375000,25.0992
Chr14,28375000,28400000,24.0155
Chr14,28400000,28425000,26.2184
Chr14,28425000,28450000,23.6785
Chr14,28450000,28475000,25.0734
Chr14,28475000,28500000,27.065
Chr14,28500000,28525000,27.1134
Chr14,28525000,28550000,27.4311
Chr14,28550000,28575000,25.7894
Chr14,28575000,28600000,26.0168
Chr14,28600000,28625000,26.3022
Chr14,28625000,28650000,26.5619
Chr14,28650000,28675000,26.4087
Chr14,28675000,28700000,26.2538
Chr14,28700000,28725000,26.6731
Chr14,28725000,28750000,24.588
Chr14,28750000,28775000,26.8618
Chr14,28775000,28800000,25.0815
Chr14,28800000,28825000,25.5814
Chr14,28825000,28850000,22.6609
Chr14,28850000,28875000,30.845
Chr14,28875000,28900000,27.0876
Chr14,28900000,28925000,27.7278
Chr14,28925000,28950000,24.3993
Chr14,28950000,28975000,24.1848
Chr14,28975000,29000000,24.7702
Chr14,29000000,29025000,26.0152
Chr14,29025000,29050000,28.1471
Chr14,29050000,29075000,24.3574
Chr14,29075000,29100000,23.3092
Chr14,29100000,29125000,25.6023
Chr14,29125000,29150000,25.4524
Chr14,29150000,29175000,26.6248
Chr14,29175000,29200000,24.1671
Chr14,29200000,29225000,25.7959
Chr14,29225000,29250000,24.9299
Chr14,29250000,29275000,23.2108
Chr14,29275000,29300000,22.9076
Chr14,29300000,29325000,27.0295
Chr14,29325000,29350000,25.5701
Chr14,29350000,29375000,24.9379
Chr14,29375000,29400000,25.7781
Chr14,29400000,29425000,23.493
Chr14,29425000,29450000,23.0382
Chr14,29450000,29475000,24.3042
Chr14,29475000,29500000,25.4266
Chr14,29500000,29525000,26.7457
Chr14,29525000,29550000,30.9644
Chr14,29550000,29575000,26.9054
Chr14,29575000,29600000,26.1781
Chr14,29600000,29625000,29.2727
Chr14,29625000,29650000,28.8696
Chr14,29650000,29675000,26.6006
Chr14,29675000,29700000,28.0665
Chr14,29700000,29725000,28.3084
Chr14,29725000,29750000,27.5214
Chr14,29750000,29775000,29.0502
Chr14,29775000,29800000,25.9523
Chr14,29800000,29825000,29.155
Chr14,29825000,29850000,25.0234
Chr14,29850000,29875000,27.4859
Chr14,29875000,29900000,24.5315
Chr14,29900000,29925000,26.4393
Chr14,29925000,29950000,26.399
Chr14,29950000,29975000,24.0558
